sample_num,"Permeability, nD","Porosity, fraction",r100,r99,r98,r97,r96,r95,r94,r93,r92,r91,r90,r89,r88,r87,r86,r85,r84,r83,r82,r81,r80,r79,r78,r77,r76,r75,r74,r73,r72,r71,r70,r69,r68,r67,r66,r65,r64,r63,r62,r61,r60,r59,r58,r57,r56,r55,r54,r53,r52,r51,r50,r49,r48,r47,r46,r45,r44,r43,r42,r41,r40,r39,r38,r37,r36,r35,r34,r33,r32,r31,r30,r29,r28,r27,r26,r25,r24,r23,r22,r21,r20,r19,r18,r17,r16,r15,r14,r13,r12,r11,r10,r9,r8,r7,r6,r5,r4,r3,r2,r1
177,4700000,0.28,53.84347651,75.54275184,101.3718463,120.6222448,152.2404071,187.9599185,211.4637937,229.4771934,248.9630776,269.1470823,288.3439365,304.2793937,323.1289389,343.1475847,357.8424253,372.9413255,388.1366787,401.6755144,415.0028932,422.5902192,432.2898185,450.016056,459.2882316,466.1206443,474.7918939,484.8933499,494.2356985,500.8669492,507.4981999,523.5656498,541.0108404,550.1321491,559.2534578,569.0209406,579.0544951,588.1464401,595.5972944,601.9303351,606.6644782,613.0592947,622.8545377,632.6497808,640.0484228,646.5332529,653.018083,660.603999,669.4378123,678.2716256,687.5232246,695.8694562,699.8429245,703.8163929,713.2321256,734.9160136,755.2765641,762.8448521,770.4131401,775.5930928,779.3079324,798.1128302,809.850309,816.6352212,823.4490535,830.2770095,832.2466524,832.3152162,852.8731335,874.832464,877.6831229,880.5337818,887.1084532,895.0663292,911.8109042,929.4329883,946.939209,964.4454296,967.4289336,970.4124377,975.4560845,983.6441598,995.2052556,1011.012389,1023.236329,1029.072839,1034.909349,1053.617522,1085.468341,1114.110822,1134.554213,1154.997605,1177.05801,1200.458225,1225.933976,1253.811753,107691.5777,273822.6955,439953.8134,606084.9312,772216.0491,938347.1669
107,400000,0.118,62.25801605,67.99830003,73.74984628,80.84549685,89.85442217,97.57699155,103.3462289,110.6226792,116.9473424,122.2486667,128.3020525,134.8547887,142.0272975,149.5922109,157.6676857,166.5377702,176.3115698,188.5872003,212.2277815,230.3501556,243.5204706,256.7518078,269.7784087,282.1352679,298.1464058,317.2122271,338.14584,359.4559797,383.1632305,405.62117,424.7594001,444.5281415,471.4592215,494.0783759,515.9683637,531.3539087,546.7394537,559.3587029,569.0125973,578.6664916,598.0839589,620.0707141,632.932974,645.7952339,658.6574939,666.6386572,674.3791115,682.5778995,692.4515091,702.3251187,712.95851,725.8820563,738.8056026,742.0040481,744.8507927,748.574555,757.7359466,766.8973381,776.0587296,788.0930596,800.2196193,811.3628832,822.4141852,833.531259,844.9272505,856.323242,867.7915521,880.6246469,893.4577416,907.0258572,925.0053457,942.9848342,954.4628284,965.4872857,984.1713165,1002.855347,1018.697315,1023.48689,1028.276464,1035.184382,1047.947138,1060.709893,1073.87899,1087.250392,1100.712108,1114.916835,1129.121561,1143.127304,1156.338435,1169.638423,1186.283091,1202.927759,1219.572427,1239.942043,1260.435743,1280.929443,1329.386808,1390.593636,1470.880579,1561.679005
115,6100000,0.191,1.965536298,3.342440168,7.130282494,25.66886944,42.34112104,55.3160956,66.51626617,82.22947835,101.4220912,123.3672138,142.1937787,152.5299685,162.8661583,173.2023481,183.538538,193.8747278,201.7035855,209.0753927,216.4471998,223.819007,231.1908142,238.5563663,245.2395956,251.922825,258.6060544,265.2892837,271.9725131,278.6557424,285.3389718,292.0222011,298.7054305,305.3886598,312.0718892,318.7551185,325.4383479,332.1215772,338.8048066,345.4880359,353.2809315,361.7202585,370.1595856,378.5989127,387.0382398,395.4775668,403.9168939,412.356221,420.7955481,429.2348751,437.6742022,446.1135293,454.5528564,467.0940445,480.6918814,494.2897182,507.8875551,521.485392,535.0832289,548.6810658,562.2789027,575.8767396,589.4745764,603.0724133,616.6702502,635.7655223,659.3292513,682.8929804,706.4567094,730.0204385,753.5841676,777.1478966,807.5225594,847.2269861,886.9314127,926.6358394,966.3402661,1006.608952,1057.733338,1113.613324,1174.343315,1235.073306,1304.073651,1374.034557,1445.530842,1531.478912,1622.193617,1712.908323,1806.444954,1945.198779,2093.553987,2251.966629,2425.335355,2646.750025,2909.11236,3199.25581,3563.653205,3950.342948,4413.393719,4971.83812,5549.678554,6415.635049
41,1530000,0.2369,18.49377173,27.11692321,44.52757418,51.01048236,55.0468975,60.03988828,69.22128032,79.70026987,94.65017056,109.6000713,117.5829535,123.8606101,130.1382668,136.4159235,142.5310682,148.1880617,153.8450552,159.5020488,165.1590423,171.055,178.9129766,186.7709532,194.6289298,202.4869064,210.3448829,218.1442183,222.2339088,226.3235993,230.4132899,234.5029804,238.592671,242.6823615,246.772052,250.8617426,254.9514331,259.0411236,263.1308142,274.2307022,285.7915998,297.3524975,308.9133951,320.4742928,332.0351905,343.5960881,355.1569858,366.7178834,378.2787811,390.9141813,408.8912946,426.8684079,444.8455211,462.8226344,480.7997477,498.776861,516.7539742,534.7310875,552.7082008,570.6853141,588.6624273,606.6395406,624.6166539,642.5937672,658.0912476,673.1702168,688.249186,703.3281552,718.4071244,734.7210393,757.5843335,780.4476277,803.3109219,826.1742161,849.0375103,871.9008045,895.2885578,919.248802,943.2090463,967.1692905,991.1295347,1022.879676,1062.319722,1101.759767,1141.199813,1226.305279,1330.136587,1439.058322,1640.267153,1828.080958,2032.540934,2384.767668,3018.338657,3639.75863,5319.525666,7566.023933,10362.17238,15517.9979,24995.41019,35187.32054,44224.63429,53197.06112
99,4500000,0.23,1.856358197,2.404047738,3.086068828,4.221694051,12.22404306,57.04731341,136.2127954,204.6473479,252.0608279,274.3428968,284.9905192,297.2018639,323.6398026,347.3713881,368.2468576,384.0745188,397.5398885,407.3121791,415.239994,423.2406789,431.9285025,440.6163261,449.3041497,457.8559255,466.383556,474.9111866,483.4388172,488.2942135,492.8285231,497.3628328,501.8971425,506.2525253,510.172941,514.0933566,518.0137722,521.9341878,527.9150863,536.8199307,545.724775,554.6296194,563.5344638,572.7863711,584.1498414,595.5133117,606.876782,618.2402523,630.1451835,644.2536888,658.3621942,672.4706995,686.5792048,700.6877101,712.9928783,723.6956574,734.3984364,745.1012155,755.8039946,770.5668933,788.4147299,806.2625665,824.1104031,841.9582398,859.8060764,876.3433099,886.2386649,896.1340199,906.0293749,915.92473,925.820085,941.9013862,961.1871497,980.4729133,999.7586768,1019.04444,1051.917726,1091.107204,1130.296681,1169.486159,1208.675636,1223.554655,1238.313305,1253.071956,1267.830607,1299.355699,1346.370713,1393.385727,1437.80012,1464.968257,1492.136394,1519.304531,1543.14011,1566.829769,1633.235231,1757.076087,1853.305059,1899.188244,1947.611452,2015.731225,3187.071103,14141.11169
73,6000000,0.2214,37.66766382,234.3133417,285.0844556,310.3909724,345.2332124,372.7762944,395.3241876,415.6115431,434.2951128,454.4172242,476.0667123,496.0668054,514.0594301,532.0520547,546.877914,561.4769252,576.0759365,590.9127824,605.8007205,620.6886585,635.5765965,649.5763964,663.529614,677.4828316,691.4360492,705.7245275,720.1833957,734.6422639,749.1011321,763.5600003,778.0188685,785.3616934,792.6127981,799.8639027,807.1150074,814.366112,823.4163785,836.3252091,849.2340397,862.1428704,875.051701,887.9605316,900.8693623,913.7781929,925.2056009,935.908868,946.612135,957.3154021,968.0186692,978.7219363,989.4252034,999.6283485,1007.400101,1015.171854,1022.943606,1030.715359,1038.487111,1046.258864,1054.030617,1061.802369,1069.574122,1072.563621,1072.641596,1072.71957,1072.797544,1072.875519,1072.953493,1073.031468,1073.109442,1073.187416,1073.98628,1085.991276,1097.996271,1110.001266,1122.006261,1134.011256,1146.016251,1158.021246,1170.026242,1182.031237,1194.036232,1208.651547,1224.462046,1240.272544,1256.083043,1271.893541,1287.70404,1303.514538,1323.445533,1344.55692,1365.668307,1386.779694,1407.891081,1430.404189,1469.643386,1508.882583,1548.12178,1613.970915,1719.416743,1978.033735
96,5400,0.0504,3.199542487,3.62838464,3.817221527,4.142034496,4.417909155,5.19814145,5.559529784,5.91212723,6.295918601,6.708294376,7.146037382,7.732807512,7.942355327,8.151903142,8.544652692,9.065022226,9.361013018,9.361013018,9.361013018,9.53747378,10.32123951,11.05982317,11.16329005,11.26675693,11.42003286,11.68915376,11.95827466,12.22739557,12.49651647,12.7570553,12.97403806,13.19102082,13.40800358,13.60825413,13.76868415,13.92911418,14.0895442,14.24997422,14.41040425,14.66009966,14.94483724,15.22957482,15.5143124,15.79904998,16.35923869,16.9288549,17.49847111,22.16364551,30.96294572,48.46047909,59.40252095,78.7827178,113.4159913,155.6201874,207.907129,252.9234599,290.0380956,327.0341389,368.1117727,416.8216447,523.9424505,633.3750719,804.6882907,976.0015095,1086.765315,1195.704796,1304.644277,1392.21777,1464.368727,1536.519684,1608.670641,1752.956136,1904.035724,2055.115312,2206.194899,2357.274487,2498.908645,2552.203818,2605.49899,2658.794162,2712.089334,2765.384506,2818.679678,2871.974851,2925.270023,2978.565195,3031.860367,3085.155539,3138.450711,3138.789977,3138.789977,3138.789977,3138.789977,3138.789977,3138.789977,3138.789977,3138.789977,3138.789977,3138.789977,3138.789977
128,6970000,0.2072,3.295170509,4.736602972,7.967795512,12.76793111,27.6877902,46.03230954,76.11993559,114.2303555,148.6810364,191.7063442,219.691299,242.2587322,271.8339241,300.0940672,324.4830052,345.2805142,359.9494462,374.6183781,389.28731,405.4091459,422.997792,440.5864381,458.1750842,475.7637303,493.3523764,510.9410226,523.4353374,533.9670621,544.4987868,555.0305116,565.5622363,579.8647522,594.3109866,608.757221,623.2034553,637.6496897,652.0959241,666.5421584,681.5325188,696.7514081,711.9702974,727.1891868,742.4080761,757.6269654,772.8458548,788.0647441,803.2836334,818.5025227,833.6516665,847.6639828,861.6762991,875.6886154,889.7009318,903.7132481,917.7255644,931.7378808,945.7501971,959.7625134,973.7748297,987.7871461,1001.799462,1015.811779,1029.824095,1046.692107,1064.774088,1082.856069,1100.938049,1119.02003,1137.10201,1154.223487,1166.615737,1179.007986,1191.400236,1203.792486,1216.184735,1228.576985,1240.969234,1253.361484,1267.306819,1291.117613,1314.928407,1338.739201,1362.549995,1386.360789,1410.171583,1433.982377,1457.793171,1484.269697,1518.172436,1552.075175,1585.977915,1619.880654,1653.783393,1736.128005,1860.135651,1984.143297,2233.387909,4553.440459,35537.72361,191258.5949
129,26900000,0.2543,3.559876562,5.49075171,9.874430256,21.38333541,44.10399784,96.76607939,153.1679716,192.9423089,225.8444821,258.4719121,294.0513644,324.0282185,342.8800251,360.3940617,374.8554416,389.3168215,403.7782014,418.8336384,436.4069543,453.9802703,471.5535862,489.1269021,506.7002181,524.273534,541.84685,555.7105026,567.1886883,578.6668741,590.1450598,601.6232455,613.1014312,624.648891,636.3452057,648.0415205,659.7378352,671.4341499,683.1304646,694.8267794,706.5230941,718.2194088,730.7108389,744.1910701,757.6713013,771.1515325,784.6317637,798.1119949,811.5922261,825.0724573,838.5526885,852.0329197,865.5131509,878.9933821,892.4736133,905.5484197,918.1484017,930.7483836,943.3483656,955.9483475,968.5483295,981.1483115,993.7482934,1006.348275,1018.948257,1031.548239,1044.148221,1056.748203,1069.348185,1081.948167,1094.548149,1111.082996,1130.558385,1150.033774,1169.509163,1188.984552,1208.459941,1227.758774,1245.763662,1263.768551,1281.77344,1299.778328,1317.783217,1335.788106,1364.363623,1403.233468,1442.103313,1480.973157,1519.843002,1568.789174,1636.906539,1705.023904,1773.141269,1904.393088,2086.616899,2268.84071,2464.052904,2857.334284,4608.666528,6390.034456,12317.99984,54550.86066
90,1635000,0.079,1.762104848,22.16576025,37.19772763,50.50678529,67.11411395,82.71036634,98.59679521,104.8023163,121.1724737,141.7957954,152.8026063,166.6716654,180.6275192,194.57862,209.508601,224.9791668,241.5163242,258.1975753,274.9151213,296.7453534,319.8524718,334.1640444,343.6858157,353.3921355,368.1737291,382.9553226,398.8924042,417.9751442,437.0578843,456.1406243,476.1065693,496.7125595,517.3185496,535.6717658,551.8248659,567.977966,584.131066,600.3630343,618.1087584,635.8544826,653.6002068,671.345931,687.5654003,701.8385688,716.1117373,730.3849058,744.6580744,758.9312429,773.260433,787.5952923,801.9301517,816.265011,830.5998704,844.9347298,869.2389462,896.6527269,924.0665077,951.4802884,978.8940692,1002.865906,1015.321073,1027.776239,1040.231406,1052.686572,1065.141739,1077.596906,1090.052072,1109.017949,1133.345587,1157.673226,1182.000864,1206.328503,1230.656141,1252.907862,1272.075211,1291.24256,1310.409909,1329.577258,1348.744607,1367.911956,1387.079305,1414.248669,1442.572244,1470.89582,1499.219396,1527.542972,1559.892929,1609.529612,1659.166295,1708.802978,1758.439661,1809.02276,1862.145956,1915.269153,1968.39235,2021.515547,2091.581609,2170.319585,2249.05756,2487.510343
83,551000,0.088,1.819454344,20.64707632,37.53013448,52.22986791,62.43864613,74.20211397,84.40806829,98.6364408,108.4128476,124.5144608,138.805943,149.886159,166.2663442,184.3716087,203.0683472,223.4486281,240.8587264,260.0644629,284.0438172,310.9405937,333.1820485,351.6695439,380.5610702,410.1058516,429.9755049,448.6011545,472.8357093,498.1802335,527.440881,560.7883256,594.1357702,614.7420302,633.0943167,651.4466033,669.904435,688.8142236,707.7240122,726.6338008,747.1979585,773.1015123,799.0050662,824.90862,850.8121738,876.7157276,901.685063,916.7642854,931.8435077,946.9227301,962.0019524,977.0811748,992.1603971,1006.120914,1018.05537,1029.989826,1041.924282,1053.858738,1065.793194,1077.72765,1089.662107,1101.596563,1113.531019,1123.46185,1133.031761,1142.601672,1152.171583,1161.741495,1171.311406,1180.881317,1190.451228,1200.021139,1209.59105,1219.160961,1235.549895,1252.887406,1270.224916,1287.562426,1304.899936,1322.237447,1339.574957,1356.912467,1374.249977,1391.587487,1408.924998,1426.262508,1443.600018,1461.324034,1481.725996,1502.127958,1522.52992,1542.931882,1563.333844,1583.735806,1604.137768,1624.53973,1644.941692,1665.343654,1688.299054,1725.285906,1762.272758,1922.702937
66,12000000,0.23,56.70916403,74.38647828,87.01731626,94.37928503,108.8299616,123.3261849,134.7362148,148.8785256,160.280431,169.0339471,177.7874633,190.5439142,212.0959185,230.1740095,246.2038531,262.8053868,281.0097249,298.8639119,316.3334572,333.8030025,353.5148149,373.3467399,391.9520641,404.7502694,417.5484747,431.5003392,459.2772405,487.0541419,513.7898671,540.2337972,566.6777273,587.7612325,607.4807714,618.691322,624.4851162,630.2789103,643.8634465,661.1210627,678.3786789,695.7897733,713.2542492,730.7187251,747.8316169,764.859277,781.8869371,811.8570599,845.0031924,880.5898758,911.2668216,942.0988881,976.8839382,1006.683001,1034.602674,1062.522346,1067.30374,1069.686681,1072.069621,1085.134858,1099.942558,1114.750257,1128.773283,1142.734311,1156.695338,1169.573923,1182.446243,1195.38578,1209.338646,1223.291512,1236.624185,1245.805315,1254.364088,1261.669106,1269.075783,1279.296738,1289.517693,1299.738648,1316.804412,1338.653472,1360.502533,1382.351593,1401.423147,1419.557956,1437.692765,1462.744014,1489.364493,1515.984971,1550.191265,1585.427519,1620.663773,1684.331741,1749.679677,1814.917908,1830.818656,1911.833585,4474.394831,7701.776035,8005.237138,9063.350015,13062.67243,29024.64719
86,2150000,0.125,2.115421069,46.06471345,65.73617534,78.55505812,85.74609094,95.13247259,108.4849407,123.5964219,132.4138236,145.6204291,169.2788455,193.501945,219.5871236,235.8248177,276.8684994,306.853158,329.4153608,352.2380324,374.9419259,396.0336038,419.3092854,445.6948491,472.0804128,488.5594229,499.5950496,513.4354493,539.4785325,565.5216158,591.4608187,616.5825258,641.7042328,666.8259399,686.7778395,699.7111519,712.6444644,725.5777768,740.4560263,757.9195356,775.3830449,792.8465542,810.3100635,827.7735728,845.2370821,869.6954633,895.6669557,921.6384481,947.6099405,973.5814329,999.5529253,1016.469866,1033.22821,1049.986555,1066.744899,1083.503244,1100.261589,1117.019933,1133.778278,1149.115719,1164.182024,1179.248329,1194.314634,1209.380939,1224.447245,1239.51355,1254.579855,1269.64616,1284.712465,1297.666047,1308.864261,1320.062475,1331.260689,1342.458903,1353.657117,1364.855331,1376.053544,1387.251758,1398.449972,1409.648186,1420.8464,1432.044614,1443.127498,1453.687382,1464.247266,1474.807151,1485.367035,1495.926919,1506.486803,1517.046688,1527.606572,1538.166456,1548.726341,1559.286225,1569.846109,1584.945334,1632.524897,1680.104461,1727.684024,1775.263588,1822.843151,2070.244653
147,19753153,0.286221294,2.328373798,19.87796662,40.41541687,59.90994708,75.91425318,99.52078896,113.3391297,133.5319033,146.9902704,159.5050045,173.2509714,182.6995595,196.1481156,205.5977327,217.5483558,229.8057631,243.3620141,258.3348238,271.7567762,281.4102235,293.4665933,308.7677339,324.0704325,336.746704,347.8690688,366.7421157,372.2733349,391.9198022,402.513398,413.0613298,436.4587076,450.6885568,461.3930331,469.9547152,498.1329741,510.7570023,513.5286545,536.2995604,554.5298655,573.7418292,589.0933035,600.1117715,624.7968039,641.9914039,660.020725,673.4150085,691.2602884,710.3771446,715.2496331,741.1970472,776.3773194,794.2961169,806.6097518,832.5065247,862.8000801,880.6719896,884.7915572,925.3519238,953.9475351,965.9087417,993.9911622,1014.690498,1064.178832,1078.146754,1093.328485,1117.602119,1147.883278,1187.343526,1209.388352,1226.221322,1285.857984,1337.045196,1369.163846,1401.406583,1439.105515,1481.078056,1512.317803,1561.261401,1610.100994,1656.32964,1710.311173,1739.386344,1820.508928,1860.149734,1901.114541,1948.995483,2051.542251,2090.629279,2187.489958,2239.893,2330.629937,2443.896432,2556.895701,2670.051461,2861.369626,3003.452712,3315.707864,3721.154335,4408.466296,4904.35623
104,1300000,0.103,50.37015552,56.33440536,60.2409506,66.90507942,74.56412617,85.97452984,96.00065895,105.4782005,113.4285132,124.4263965,133.5735507,143.1709072,156.5500015,172.465949,184.1835112,204.0578287,215.2891014,227.9643633,246.6169979,262.3215248,277.8386483,307.2753667,329.5465716,342.2441061,365.2195217,383.3260505,401.4956545,428.5712166,450.2999513,469.5903607,488.7132513,501.7422724,522.8437812,544.5135376,563.1137865,588.9178804,616.5859314,647.3915364,671.6729171,690.0178318,716.6578451,744.7429972,762.2150005,778.7654149,805.7864482,832.1439535,853.1173185,867.4284457,884.081692,914.5927453,945.1037986,963.9357704,980.1965771,1023.729297,1050.588025,1070.007083,1086.467036,1112.209972,1144.819951,1159.306838,1173.793725,1199.932755,1228.466759,1246.01215,1262.027885,1289.140815,1322.431606,1345.71379,1361.161291,1374.374174,1398.616199,1422.858223,1448.847507,1475.324859,1498.768929,1516.589219,1540.22566,1567.538078,1596.722928,1627.046717,1657.290074,1682.112688,1710.415435,1747.822862,1794.550159,1820.380317,1843.743771,1896.641228,1930.07563,1963.674894,2015.384239,2062.52963,2101.078978,2141.346524,2184.597249,2230.867701,2295.153344,2351.270441,2404.860617,2471.120575
106,2000000,0.154,64.5003032,67.39029774,70.28029227,74.51061106,79.14683902,84.32392144,89.45835216,94.44240787,99.47528209,105.3905337,111.3082149,118.4525067,125.9502989,136.7439083,158.5876231,164.081408,177.2913375,192.1184999,208.9008326,227.3455367,247.0900098,266.6923091,285.2503672,304.7134319,324.694998,347.2459149,370.4997128,395.7950865,419.9663333,441.846954,463.5569555,484.7336211,506.1276564,529.5229148,552.9181732,577.9214269,602.9835499,625.214481,646.627584,666.0577542,683.0319593,700.1224819,717.9416417,735.780141,754.3857465,772.991352,789.8130657,806.4177527,823.3914717,847.2292341,871.0669964,895.3550993,919.7220818,943.7501151,967.6431031,992.0457987,1016.758246,1042.616688,1069.67292,1096.901545,1124.353322,1152.420314,1181.903987,1211.48256,1241.418803,1271.223161,1297.56277,1323.902378,1350.284361,1376.684656,1404.027402,1432.208678,1457.59954,1478.975888,1500.352235,1533.96985,1573.431068,1612.978923,1653.482421,1693.985919,1735.546543,1777.523502,1820.688749,1864.931542,1909.965836,1956.596767,2003.670059,2053.496696,2103.323333,2166.7748,2234.701237,2312.346623,2397.885795,2487.1953,2579.818894,2669.00315,2752.472783,2853.338305,2967.207101,3061.455428
